-1
Pais,Edad,Nombre,Id
Poland,846,Archibald Marvin III,683
South Georgia and the South Sandwich Islands,887,Miss Joan Abbott,684
Morocco,148,Simeon Runolfsdottir,685
Cape Verde,610,Dolly Murazik,686
Greece,640,Neva Jenkins,687
Singapore,664,Eli Abshire,688
Indonesia,128,Maia Koss,689
Swaziland,372,Elda Berge,690
Moldova,39,Magdalen Goldner,691
Jordan,545,Damaris Grant,692
People's Democratic Republic of Yemen,516,Ms. Macie Williamson,693
Heard Island and McDonald Islands,226,Lenna Kozey,694
Guyana,285,Shanelle Huel,695
Benin,9,Xzavier Glover,696
Kiribati,93,Nikki Brown,697
New Zealand,341,Mrs. Samantha Stamm,698
Macau SAR China,86,Arielle Durgan,699
Canada,93,Harley Jones,700
Saudi Arabia,290,Sonya Zemlak,701
Mongolia,784,Sigrid Powlowski,702
Turkey,958,Nico Tillman,703
Thailand,676,Lawrence Shanahan,704
Tanzania,387,Hosea Hodkiewicz,705
Papua New Guinea,736,Alayna Kohler,706
Norfolk Island,279,Orval Kunze,707
Puerto Rico,921,Christelle O'Keefe,708
Mozambique,325,Cade Dickinson,709
Hungary,163,Amos Champlin,710
Macedonia,423,Abigail Nicolas,711
Turkey,234,Wayne Miller,712
Qatar,412,Heather Emmerich,713
Bolivia,873,Charlotte Gutkowski Sr.,714
Anguilla,952,Mr. Ed Fisher,715
Hungary,620,Alessandro Nolan,716
Saint Martin,119,Dylan Russel,717
Tunisia,322,Wilber Farrell,718
Gambia,341,Dr. Wiley Dietrich,719
Kyrgyzstan,960,Gladys Bernhard,720
Mauritania,481,Mrs. Margaret Paucek,721
Jersey,27,Perry Pagac,722
São Tomé and Príncipe,530,Miss Giovanna Wilderman,723
South Africa,327,Domenico Funk,724
Chad,886,Letha Kassulke,725
Jamaica,472,Wilbert Gulgowski,726
Greece,232,Charlie Flatley,727
Faroe Islands,314,Maude Wuckert,728
Jordan,417,Roel Rogahn,729
South Georgia and the South Sandwich Islands,45,Dalton Lueilwitz,730
Vanuatu,270,Miss Catherine Davis,731
Malawi,710,Emilia Fahey DVM,732
Timor-Leste,278,Julianne Johns,733
Austria,85,Eloise Jaskolski,734
Pitcairn Islands,788,Chasity Dibbert,735
Vanuatu,172,Marcelle Swaniawski,736
China,617,Francesco Brekke,737
Eritrea,725,Uriah Legros,738
Rwanda,895,Gretchen Turner II,739
Congo - Brazzaville,109,Rhea Waters,740
Bouvet Island,627,Mr. Noemy Abernathy,741
Ukraine,159,Talon Roberts,742
Brunei,555,Orion Lehner,743
Pacific Islands Trust Territory,387,Mr. Aliyah Herzog,744
Vatican City,94,Miss Jeanette Kuvalis,745
Seychelles,733,Loma Mayert,746
Sweden,427,Eldred Lowe,747
Ukraine,731,Anita Russel,748
Guinea,80,Darien Lehner I,749
Mauritania,260,Brandyn Hodkiewicz,750
Lithuania,291,Joe Frami,751
Slovenia,989,Joshua Guªann II,752
South Georgia and the South Sandwich Islands,302,Cornelius Heidenreich,753
Guinea,830,Donnie Schneider,754
Vatican City,902,Douglas Abernathy,755
Wallis and Futuna,922,Alexa Mohr,756
Somalia,39,Jarrett Terry,757
Guatemala,926,Sabryna Stehr,758
Johnston Island,530,Gerry Hagenes,759
Myanmar [Burma],83,Chester Berge Sr.,760
Uzbekistan,42,Olen Harber,761
Angola,616,Isai Zboncak III,762
Bahrain,403,Jon Bosco,763
Sweden,189,Karlie Grant,764
Brazil,228,Jaeden Jacobs,765
Greenland,833,Bernadine Glover,766
Cape Verde,901,Joesph Quigley,767
Netherlands Antilles,479,Mrs. Rosario Stroman,768
Comoros,763,Louvenia Flatley,769
Mongolia,918,Pat Pollich,770
Slovakia,250,Murl Murray,771
Poland,588,Rickie Mohr,772
South Georgia and the South Sandwich Islands,51,Noelia Murphy,773
São Tomé and Príncipe,311,Chaz Hermann,774
Slovenia,915,Tad Murray,775
Anguilla,435,Anastasia Bradtke,776
Wallis and Futuna,245,Brando Nikolaus,777
Uganda,809,Mrs. Stevie Hackett,778
Oman,266,Abigale Kris,779
Jordan,545,Dr. Gianni Kerluke,780
People's Democratic Republic of Yemen,638,Cordia Prosacco,781
Brunei,463,Jazmin Conroy,782
Romania,843,Bradly Ritchie,783
Guinea,406,Kip Bauch Jr.,784
Singapore,485,Destinee Littel,785
Portugal,578,Reynold Lubowitz,786
Tanzania,719,Mrs. Maxie Roob,787
Wallis and Futuna,20,Miss Amy Simonis,788
Dominican Republic,873,Santina Hamill,789
Gambia,752,Mr. Claudia Walsh,790
Wallis and Futuna,762,Adriel Beer,791
Germany,555,Shanna Orn,792
Malaysia,385,Miss Howard Cartwright,793
Bangladesh,299,Nora Dach,794
Zambia,772,Newell Emmerich,795
British Virgin Islands,611,Mrs. Aidan Hoppe,796
Kiribati,374,Anthony Pollich,797
Åland Islands,45,Natalia Fisher,798
Wallis and Futuna,525,Ms. Royal Goodwin,799
Andorra,486,Joany Bashirian,800
Guernsey,249,Cleveland Wilkinson V,801
Uruguay,901,Travis Goodwin,802
Norway,991,Dangelo Howe,803
Czech Republic,648,Dr. Fred Hoppe,804
India,981,Ernestina Guªann,805
Croatia,311,Maryam Rogahn,806
Malaysia,441,Dr. Jasper Green,807
Cambodia,6,Dr. Adrianna Kessler,808
Samoa,948,Moises Schultz,809
Greece,627,Gabriella Pfeffer,810
Barbados,797,Giuseppe Huel,811
Nepal,509,Yessenia Lakin,812
Uruguay,635,Destiny Muller,813
Qatar,602,Sydni Boyer,814
Central African Republic,96,Mr. Marcelina Macejkovic,815
Taiwan,351,Johnnie Mraz Sr.,816
Guam,861,Alanna Kuhn,817
Pitcairn Islands,84,Maryse Langworth,818
Chad,829,Alfonzo Doyle,819
Hungary,951,Murl Pacocha,820
Lithuania,914,Lucas Daugherty,821
San Marino,3,Freida Rutherford,822
Cook Islands,160,Natalia Streich,823
Canada,18,Rickey Bins,824
Finland,306,Kareem Terry,825
Kyrgyzstan,324,Humberto Kuhn,826
Singapore,10,Alejandrin Nader,827
Sudan,430,Winfield Blick Jr.,828
Nauru,896,Jeff Mayer,829
Bouvet Island,407,Giles Breitenberg,830
Jersey,352,Mike Strosin,831
Micronesia,218,Rafaela McGlynn,832
Chile,869,Tyreek Kovacek,833
Benin,347,Walton Konopelski,834
Midway Islands,960,Mrs. Roberta Swift,835
Namibia,985,Mr. Shania Stamm,836
Lithuania,593,Miss Prince Veum,837
Hong Kong SAR China,905,Bill Kshlerin,838
Macau SAR China,703,Junior Lueilwitz,839
Cayman Islands,288,Arvel Lesch,840
Afghanistan,519,Addison Rogahn,841
Ukraine,415,Meaghan Lueilwitz,842
Swaziland,791,Jimmie Morar DDS,843
Tuvalu,723,Mya Brakus,844
Belgium,491,Wendy Gorczany Jr.,845
Chile,249,Miss Gloria Osinski,846
Saint Vincent and the Grenadines,882,Eloy Ondricka IV,847
Hungary,485,Dolly Legros,848
Niue,270,Ms. Ida Daugherty,849
Saint Barthélemy,860,Alexandrea O'Hara,850
Sierra Leone,190,Myrtis Yost,851
Taiwan,347,Miss Garth Towne,852
British Antarctic Territory,759,Ayana Beer,853
Metropolitan France,386,Haskell Willms,854
Bahrain,715,Trace Bartell,855
North Vietnam,683,Mrs. Ofelia Sanford,856
Croatia,822,Reese VonRueden,857
Western Sahara,916,Lucio Schinner,858
South Georgia and the South Sandwich Islands,721,Jordi Hand,859
U.S. Minor Outlying Islands,95,Ms. Nola Beahan,860
Tajikistan,944,Oral Ullrich,861
Yemen,366,Chelsie Flatley,862
Tokelau,395,Nathanial Predovic,863
French Guiana,779,Wilma King IV,864
Turkmenistan,726,Stefanie Abshire,865
Bouvet Island,532,Claud Effertz,866
Guernsey,803,Krista Skiles,867
Congo - Kinshasa,276,Emerson Jakubowski,868
Greenland,727,Johan Keeling,869
Brazil,982,Lloyd Kub,870
Botswana,812,Keaton Hand,871
San Marino,423,Efren Cremin,872
France,625,Levi Runolfsson DVM,873
Ukraine,484,Carol Bergstrom,874
Togo,554,Alexandrine Harªann,875
Andorra,233,Reba Fadel IV,876
Yemen,987,Zena Monahan,877
Niger,767,Jarrell Keebler,878
Canada,588,Susana Koelpin PhD,879
Uruguay,513,Shania Lakin,880
Comoros,911,Claudine Abshire,881
Malawi,67,Alexanne Funk,882
Thailand,553,Margaretta Hoeger,883
Guernsey,100,Mohamed Stracke,884
Nigeria,710,Juston Ernser,885
New Zealand,807,Darian Luettgen DVM,886
Malaysia,387,Alysha Lesch IV,887
Serbia,91,Ara Kutch,888
Serbia and Montenegro,236,Ambrose Bernhard,889
Israel,467,Miss Camilla Johnston,890
Hong Kong SAR China,502,Hank Mraz,891
Chile,666,Mr. Garnett Breitenberg,892
Chad,39,Rhoda Hoppe,893
Bhutan,153,Mrs. Alverta Bruen,894
North Vietnam,291,Camila Hegmann,895
Kenya,116,Isabella Ritchie,896
Egypt,685,Cruz Wolf,897
Sierra Leone,441,Christ Schroeder DVM,898
Finland,262,Dr. Vella Will,899
Neutral Zone,293,Mrs. Wanda Abshire,900
Switzerland,163,Julien Fritsch,901
Namibia,412,Miss June Daniel,902
El Salvador,122,Dawn Cummerata,903
Tonga,577,Steve Erdman,904
British Antarctic Territory,690,Waylon Dibbert,905
Saint Martin,170,Dr. Joaquin Schuster,906
Antigua and Barbuda,544,Jeffry Sipes,907
Ireland,278,Verona Eichmann,908
Libya,760,Eleanora Ferry,909
North Vietnam,760,Jairo Hamill,910
Austria,795,Jazmyne Jast,911
Dominican Republic,402,Brice Towne DVM,912
Suriname,200,Gennaro Lang,913
Kuwait,405,Mr. Raheem Brakus,914
Saint Helena,977,Lemuel Heller,915
Guatemala,551,Lorine Walsh,916
Pakistan,781,Timmothy Larkin,917
Serbia and Montenegro,844,Annamae Rohan,918
Trinidad and Tobago,204,Stanley Effertz,919
Kiribati,476,Garfield Hagenes,920
Cyprus,947,Sibyl Hammes III,921
Togo,229,Dallas Daugherty,922
Kyrgyzstan,143,Neil Hagenes,923
Cameroon,524,Everette Brekke,924
Romania,920,Charity Veum,925
Azerbaijan,862,Garfield Leffler,926
Cameroon,609,Thad Stracke,927
Botswana,999,Miss Sabrina Gleason,928
Moldova,354,Emmanuel Rodriguez,929
Serbia,327,Lonnie Kuvalis,930
Dominican Republic,989,Josue Lowe,931
Madagascar,225,Abagail Grady,932
Saint Lucia,718,Mrs. Adah Halvorson,933
Slovakia,49,Dashawn Jones,934
Guyana,319,Conrad Macejkovic,935
Cameroon,586,Mrs. Freida Stokes,936
Uruguay,128,Zita Beier Jr.,937
Romania,900,Kiana Flatley DVM,938
Singapore,498,Lilyan Dibbert,939
United Arab Emirates,935,Devin Schmeler,940
Bolivia,417,Ardith Koelpin DVM,941
Kazakhstan,851,Roy DuBuque PhD,942
Neutral Zone,999,Earl Wehner,943
Gabon,556,Dillan Douglas,944
Solomon Islands,94,Delta Reichel,945
Andorra,835,Jaunita Durgan Jr.,946
Suriname,203,Alf Greenholt,947
Tonga,48,Arnulfo Padberg,948
Austria,534,Estell Rau,949
Neutral Zone,676,Marlon Kshlerin,950
Turks and Caicos Islands,865,Oren Davis,951
Indonesia,187,Prudence Ward,952
Iraq,232,Gerry Stoltenberg,953
Andorra,382,Syble Goldner,954
Ghana,204,Chaz Gottlieb,955
Slovenia,766,Mr. Yasmin Brakus,956
Nepal,691,Felipe Leannon,957
Micronesia,857,Murray Auer,958
Cuba,376,Chanel McKenzie,959
Iran,625,Ebba Paucek DDS,960
South Korea,541,Emmalee Gislason,961
Sri Lanka,508,Shad Johnson,962
Israel,221,Emilio Walker,963
Pacific Islands Trust Territory,588,Queenie Miller,964
Saint Vincent and the Grenadines,939,Mozell Berge,965
Seychelles,350,Kristofer Hansen,966
Kiribati,650,Elouise Frami,967
Malta,313,Kassandra Cronin,968
Armenia,992,Trystan Gusikowski,969
Venezuela,879,Maverick Brekke DVM,970
Georgia,910,Carlotta Hand I,971
Kazakhstan,905,Miss Alexie Walsh,972
Romania,198,Judson Reichert PhD,973
Trinidad and Tobago,155,Myrl Klocko,974
Tunisia,745,Rahsaan Wiegand,975
Tonga,929,Kyler Wisoky,976
Guadeloupe,414,Noah Larkin,977
Cocos [Keeling] Islands,497,Nikita Effertz IV,978
Belize,832,Clark Yundt,979
Falkland Islands,933,Jackson Wehner,980
Eritrea,717,Dangelo Feil,981
Myanmar [Burma],15,Lyric Hilpert,982
Hong Kong SAR China,277,Shanon Watsica DVM,983
Pacific Islands Trust Territory,959,Kiley DuBuque,984
Portugal,592,Vance Kertzmann,985
Netherlands,990,Anissa Prosacco,986
United Arab Emirates,107,Mrs. Jerel Guªann,987
Tuvalu,895,Troy Koelpin PhD,988
Serbia,683,Kaleb D'Amore,989
Serbia and Montenegro,937,Miss Urban Marquardt,990
South Georgia and the South Sandwich Islands,740,Jamaal Hills IV,991
Ecuador,973,Dale Pagac,992
Sweden,686,Hanna Waelchi,993
Singapore,614,Dr. Beryl Murazik,994
Brazil,335,Amari Bernier,995
Monaco,233,Edyth Mraz,996
Central African Republic,272,Herminio Christiansen,997
Sierra Leone,608,Grayson Leannon,998
Saint Helena,165,Ciara Flatley,999
U.S. Miscellaneous Pacific Islands,617,Shyann Trantow,1000
Georgia,336,Wilmer Armstrong,1001
Botswana,339,Mallory Franecki,1002
Mexico,891,Ferne Prohaska,1003
Peru,595,Jovani Nikolaus Sr.,1004
Congo - Brazzaville,404,Miss Mariam Wisozk,1005
East Germany,915,Lavon Hegmann,1006
Portugal,481,Carmine Kuhlman,1007
Nigeria,609,Manuel Bradtke,1008
Guinea,256,Sid Gaylord,1009
Greece,396,Taya Wisozk,1010
Iraq,791,Wilson Kemmer,1011
Barbados,684,Chad Treutel I,1012
Fiji,155,Stacey Considine,1013
Malaysia,891,Arthur Wolf,1014
Burkina Faso,707,Miss Zetta Armstrong,1015
South Africa,370,Leanne Koelpin,1016
Nauru,892,Mrs. Khalid Dare,1017
Bolivia,284,Maegan Conn,1018
Monaco,98,Chris Gislason,1019
Saint Helena,569,Rigoberto Ledner,1020
Mauritania,250,Linnea Sawayn,1021
Marshall Islands,16,Kamron Jerde MD,1022
Gibraltar,216,Ms. Domenica Jacobson,1023
Latvia,569,Cecilia Wehner,1024
Iran,755,Tyler Nolan,1025
Hong Kong SAR China,499,Brandy Kiehn,1026
United Kingdom,909,Dr. Garrison Rath,1027
Kazakhstan,836,Kole Haley,1028
South Georgia and the South Sandwich Islands,952,Dr. Joaquin Rowe,1029
Spain,488,Ms. Kacey Eichmann,1030
Malta,270,Darion Auer V,1031
Gambia,74,Amina O'Reilly,1032
Saint Martin,170,Keegan Reilly II,1033
Cuba,353,Eden Hegmann,1034
Russia,830,Mr. George Reynolds,1035
Angola,999,Newell Pagac,1036
Indonesia,297,Miss Coleman Heaney,1037
United States,501,Loren Hettinger,1038
Saint Kitts and Nevis,488,Mrs. Dannie Ward,1039
Turkey,549,Katrine Hansen,1040
Northern Mariana Islands,464,Daniela Kovacek,1041
China,753,Isaac Gislason,1042
Kuwait,3,Claud Grimes,1043
French Southern Territories,861,Zena Hoeger MD,1044
Austria,105,Julio Schultz,1045
Somalia,430,Kiara Rath,1046
Guatemala,403,Malinda Green,1047
Sierra Leone,292,Aidan Altenwerth,1048
Gabon,86,Curtis Runte,1049
Lebanon,172,Dedric Pacocha,1050
Liechtenstein,514,Juliet Lang,1051
People's Democratic Republic of Yemen,528,Kaylah Jacobs,1052
Malaysia,303,Emmanuelle Jakubowski,1053
Midway Islands,516,Tamia Hudson,1054
Panama Canal Zone,299,Jalyn Legros PhD,1055
South Georgia and the South Sandwich Islands,769,Crystal Dibbert,1056
Romania,378,Bert Corkery DVM,1057
Poland,158,Tyshawn Smith,1058
Gibraltar,728,Letha Bosco,1059
Austria,316,Manley Weimann,1060
Hong Kong SAR China,420,Saige Upton,1061
Panama Canal Zone,52,Antonetta Mertz,1062
Bermuda,278,Arne Lang,1063
Sierra Leone,205,Brandy Conn,1064
Congo - Brazzaville,398,Carleton Bartell,1065
Malta,27,Derek Kemmer,1066
Slovakia,97,Mr. Melvin Kling,1067
Poland,739,Osborne Howe,1068
Western Sahara,90,Aditya Gottlieb,1069
Wake Island,507,Cathy Bashirian,1070
Niue,963,Cleveland Mohr,1071
Antarctica,611,Lennie Zemlak,1072
Cocos [Keeling] Islands,942,Isabel Doyle,1073
Indonesia,384,Ardith Marquardt Sr.,1074
Dominica,465,Zetta Muller,1075
Togo,875,Otha Walker,1076
Lebanon,572,Nils Glover,1077
French Southern and Antarctic Territories,941,Hazel Lebsack,1078
Libya,56,Mrs. Marguerite Sanford,1079
Tokelau,54,Lori Witting,1080
Mayotte,159,Mekhi Jacobi Sr.,1081
Croatia,714,Meredith Stanton,1082
Azerbaijan,494,Deondre Welch,1083
Equatorial Guinea,107,Casandra Wiza,1084
Iraq,130,Mr. Bud Willms,1085
Puerto Rico,709,Ms. Marlen Orn,1086
Lithuania,9,Dora Dietrich,1087
Iran,20,Constantin Kutch DDS,1088
Argentina,458,Gregoria Buckridge,1089
Laos,384,Rebeca Thompson,1090
Midway Islands,572,Fatima Kirlin V,1091
Denmark,987,Sarah O'Kon,1092
Senegal,686,Cornell Heller,1093
Dronning Maud Land,495,Sunny Carter II,1094
Guadeloupe,501,Carroll Emard,1095
Montserrat,348,Dr. Garrett Bahringer,1096
Nepal,518,Arlene Satterfield,1097
Congo - Kinshasa,815,Miss Steve Keeling,1098
Falkland Islands,64,Orlando Fahey III,1099
Laos,989,Izabella Ryan,1100
Côte d’Ivoire,365,Winona Wiegand,1101
Somalia,769,Timmothy Jerde,1102
Vanuatu,240,Marc Bosco,1103
Cuba,576,Eliane Zieme,1104
Oman,82,Mrs. Abbigail Toy,1105
Dominican Republic,751,Claudia Greenholt,1106
Singapore,362,Stan Kuhn,1107
Maldives,406,Kelsi Marvin,1108
South Georgia and the South Sandwich Islands,742,Miss Brooklyn Abbott,1109
Johnston Island,413,Lizeth White V,1110
Belgium,945,Zachery Jacobson,1111
Mozambique,365,Roderick Donnelly,1112
Cuba,597,Nedra Gusikowski IV,1113
Cambodia,781,Amelie Parisian,1114
South Korea,668,Shaina Heidenreich,1115
Ireland,96,Agustin Nitzsche,1116
Saint Lucia,621,Niko Kreiger,1117
Guinea,289,Ms. Justina Bins,1118
Montserrat,719,Emilie Lockman,1119
Finland,697,Madelynn Reilly,1120
Falkland Islands,619,Fleta Hane,1121
Moldova,120,Maryjane Nolan,1122
Moldova,620,Rolando Howell,1123
Mali,894,Darrion Hills,1124
Guinea-Bissau,228,Zachary Hauck,1125
Vanuatu,308,Vicky Wuckert,1126
Metropolitan France,793,Beryl Trantow,1127
Saint Lucia,843,Mrs. Woodrow Howe,1128
India,761,Fletcher Kozey,1129
Spain,318,Alia Ryan,1130
Singapore,251,Jefferey Schaden,1131
Australia,360,Mohammad Simonis I,1132
Brazil,726,Brandi Dicki,1133
Nepal,821,Dr. Stewart Wolff,1134
United Kingdom,62,Leila Torphy,1135
Guam,280,Ruby Auer,1136
Cameroon,645,Elyse Kling V,1137
El Salvador,41,Derick Gislason,1138
Palau,958,Dr. Luciano Hirthe,1139
Antarctica,267,Rosario Greenholt,1140
Belize,535,Lavon Feeney,1141
Ethiopia,348,Leone Haley,1142
Pakistan,533,Dolores Kozey PhD,1143
India,335,Juliet Kub,1144
Netherlands,827,Karolann Jones,1145
Djibouti,228,Madison Barton MD,1146
French Guiana,213,Mrs. Buddy Graham,1147
Midway Islands,556,Benedict White,1148
Oman,546,Ransom VonRueden,1149
Rwanda,211,Rickey Stroman II,1150
Saudi Arabia,924,Precious Bruen,1151
Angola,732,Lance Fadel,1152
Niger,53,Ericka Windler,1153
Benin,863,Johnson Denesik,1154
Nicaragua,19,Julien Lynch Sr.,1155
Tokelau,219,Alessia Wisoky IV,1156
Saudi Arabia,647,Zack Boyle DVM,1157
Kuwait,666,Larue Reichel,1158
Canton and Enderbury Islands,721,Dasia Funk,1159
Comoros,769,Declan Hintz,1160
Monaco,686,Dr. Nannie Strosin,1161
British Virgin Islands,574,Adah Reinger,1162
Aruba,452,Felicia Abshire,1163
U.S. Virgin Islands,913,Leola Wisoky,1164
China,222,Lance Kirlin,1165
Honduras,776,Ebony Nikolaus,1166
British Indian Ocean Territory,227,Lura Schultz,1167
Union of Soviet Socialist Republics,26,Ms. Jerry Feeney,1168
U.S. Virgin Islands,968,Brett Rohan,1169
Dominican Republic,677,Delilah Hoppe,1170
Nauru,139,Mohamed Dietrich,1171
Anguilla,431,Cleora Welch,1172
Japan,515,Mr. Kaitlin Hackett,1173
Libya,245,Michele Lueilwitz,1174
Mauritius,691,Noe Hayes,1175
East Germany,885,Jalon Kshlerin,1176
U.S. Minor Outlying Islands,858,Miss Maurine Waelchi,1177
Mauritius,361,Vincenzo Crona,1178
Norway,664,Lois Pagac,1179
Comoros,201,Rico Larson,1180
Jamaica,334,Linnea Rosenbaum,1181
Poland,989,Miss Kara Greenholt,1182
Palestinian Territories,502,Mrs. Kelley Schamberger,1183
Ecuador,5,Florence O'Reilly,1184
Swaziland,98,Harmony Borer,1185
Hong Kong SAR China,907,Petra Hagenes Jr.,1186
Niue,522,Wilfred Aufderhar,1187
Guadeloupe,507,Taylor VonRueden,1188
Gambia,185,Marc Collins,1189
Russia,794,Jake Ortiz MD,1190
South Korea,993,Kenton Gaylord,1191
Vatican City,535,Maximillian Reichert,1192
Australia,454,Tiffany Rath,1193
Gibraltar,347,Carlie Swaniawski,1194
Egypt,428,Brooklyn Lueilwitz MD,1195
Latvia,201,Dr. Bertrand Kiehn,1196
Qatar,650,Maryse Schuppe,1197
Mauritania,533,Dovie Thompson,1198
French Southern Territories,404,Kody Pacocha,1199
Antarctica,298,Johnathan Hayes,1200
China,549,Minerva Abernathy,1201
Svalbard and Jan Mayen,725,Shemar Little Sr.,1202
Mauritania,256,Zul Wilkinson IV,1203
Togo,494,Fredy Wilkinson,1204
Rwanda,560,Chloe Wintheiser,1205
Bahrain,713,Dr. Keegan Beer,1206
Ireland,234,Mr. Nels Monahan,1207
Guernsey,613,Anahi Buckridge,1208
Ethiopia,654,Greg Hagenes,1209
South Georgia and the South Sandwich Islands,47,Niko Walker,1210
Gabon,577,Narciso Funk,1211
Madagascar,453,Norris Adams,1212
Nicaragua,458,Dasia Waelchi,1213
Liechtenstein,310,Earnestine Witting,1214
Samoa,876,Weston Wintheiser,1215
Liechtenstein,939,Zelda Stokes,1216
Eritrea,630,Anahi Murray,1217
Wallis and Futuna,245,Briana Cartwright,1218
Saint Lucia,582,Korey Ziemann,1219
Seychelles,118,Zechariah Berge,1220
Egypt,254,Jewell Monahan,1221
Pitcairn Islands,24,Jedidiah Yundt,1222
Philippines,688,Mr. Edwina Cremin,1223
Norfolk Island,522,Desiree Satterfield,1224
Pacific Islands Trust Territory,501,Dr. Bridie Kutch,1225
Brazil,9,Zack Mann,1226
Thailand,70,Eldora Klein V,1227
Midway Islands,636,Joey Reynolds,1228
Congo - Kinshasa,404,Tyrique Kilback,1229
Guinea-Bissau,347,Gladys Reichel,1230
Canton and Enderbury Islands,293,Laura DuBuque,1231
Germany,760,Bettye Durgan Sr.,1232
Germany,377,Mr. Linnie Ondricka,1233
Eritrea,200,Maryse Rice,1234
Christmas Island,170,Beulah Becker IV,1235
Lebanon,323,Nigel Watsica,1236
Liechtenstein,29,Mr. Neil Ritchie,1237
Brazil,23,Dorcas Rowe,1238
Saint Helena,37,Danny Green,1239
Belgium,277,Julius McClure,1240
Saint Kitts and Nevis,265,Laisha Yundt,1241
Saudi Arabia,903,Frieda Lowe,1242
New Caledonia,143,Loyal Beier,1243
Sri Lanka,81,Allen Beatty,1244
Oman,676,Kris Metz,1245
Turkey,813,Janiya Schaefer,1246
Mozambique,755,Prudence Reinger,1247
Saint Helena,780,Rebekah Kris,1248
Vatican City,290,Ryley Schinner Jr.,1249
Honduras,394,Dax Krajcik,1250
Nigeria,600,Laisha Schaefer,1251
Burundi,106,Jovanny Hilpert IV,1252
Nigeria,995,Mona Bernier,1253
Guadeloupe,342,Aidan Raynor,1254
Mali,583,Sonia Nikolaus,1255
Uzbekistan,552,Grover Harber,1256
Kiribati,937,Lilliana Mertz,1257
Cyprus,805,Al Lang,1258
Sweden,658,Celine Gibson,1259
Northern Mariana Islands,567,Archibald Welch,1260
Neutral Zone,673,Lew Aufderhar,1261
Maldives,932,Randi Wuckert,1262
Guatemala,461,Oscar Dach,1263
Comoros,86,Clarissa Johnston,1264
Panama,23,Gisselle Hammes,1265
Japan,552,Cruz Hyatt,1266
Dominican Republic,804,Jasper Brown,1267
Micronesia,479,Donnie Hilpert,1268
Tunisia,143,Clement Glover,1269
Gambia,722,Chad Hammes,1270
Argentina,532,Lillie Armstrong,1271
Mali,688,Amie Cassin,1272
Jordan,952,Talia Trantow,1273
Nauru,525,Billy Little IV,1274
Sri Lanka,50,Lillian Shanahan,1275
Guam,218,Amy Reinger,1276
Turkmenistan,869,Gaylord Fisher,1277
